,business_id,categories,name,review_count,stars,address,city,state,postal_code,latitude,longitude,Name,Address,City,State,Zip,rating
98,0e6-79sGtBQ_dWBbICWbug,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,4,4.5,5757 WAYNE NEWTON BLVD,LAS VEGAS,NV,89119,36.08188,-115.137779,JAMBA JUICE,,,,,1
99,ZXBrJx0Yd8lmvxZM5ZOIFw,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,46,3.0,"245 E BELL RD, STE 10",PHOENIX,AZ,85022,33.639807,-112.071762,JAMBA JUICE,,,,,1
100,lqHGPXeanWk3JvKemH0i_g,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,18,4.5,"3320 W BETHANY HOME RD, STE E-106",PHOENIX,AZ,85017,33.524559,-112.1311452,JAMBA JUICE,,,,,1
101,PELJ87HToX0WjQiPR9HpGw,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,30,3.0,"10110 W MCDOWELL RD, STE 120",AVONDALE,AZ,85323,33.465335100000004,-112.2773056,JAMBA JUICE,,,,,1
102,o8uCIT_YDDDr9KExfSjsUw,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,43,3.0,7001 N SCOTTSDALE RD,SCOTTSDALE,AZ,85253,33.539369,-111.925077,JAMBA JUICE,,,,,1
103,H7YafAZvgNkdLPZI0G_cIw,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,4,4.0,310 E ORANGE MALL,TEMPE,AZ,85287,33.417469657800005,-111.9343790954,JAMBA JUICE,,,,,1
104,gnVN5lzHX4n0Nd9ogoHQNA,"FOOD, JUICE BARS & SMOOTHIES, RESTAURANTS",JAMBA JUICE,33,3.0,"4030 E THUNDERBIRD RD, STE D",PHOENIX,AZ,85032,33.612310263699996,-111.9943550528,JAMBA JUICE,,,,,1
105,rwKGRClaG905payQZGK9YA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,15,3.5,6432 REA RD,CHARLOTTE,NC,28277,35.07815720000001,-80.81699029999999,JAMBA JUICE,,,,,1
106,dFzfm4m8D_WgA2UAkzpLXg,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,80,3.0,CHARLOTTE/DOUGLAS INTERNATIONAL AIRPORT,CHARLOTTE,NC,28219,35.22058752,-80.94278484649999,JAMBA JUICE,,,,,1
107,SCDCiS2_ZH4SBurMuPHicw,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,35,3.0,"3200 LAS VEGAS BLVD, SPACE 1340",LAS VEGAS,NV,89109,36.1271115202,-115.1710170858,JAMBA JUICE,,,,,1
108,Jo3zRBvir1jpcgD7ZWBLvg,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,3,3.0,13733 FOUNTAIN HILLS BLVD.,FOUNTAIN HILLS,AZ,85268,33.603359999999995,-111.73062,JAMBA JUICE,,,,,1
109,jr0_Am71muHJipUqI8dQWQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,22,3.0,"4401 EAST MCKELLIPS RD, STE 106",MESA,AZ,85215,33.4513256,-111.7352422,JAMBA JUICE,,,,,1
110,iUaxM9t-ZcdTjI2Zx_3vEQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,46,3.5,1827 E GUADALUPE RD,TEMPE,AZ,85283,33.3632756,-111.910353,JAMBA JUICE,,,,,1
111,t6-a3s4Xt3BhASW7dBpWNg,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,8,4.5,"15479 W MCDOWELL RD, STE 103",GOODYEAR,AZ,85338,33.4638967452,-112.39201540190001,JAMBA JUICE,,,,,1
112,Z8XyPYoxBSNpTNAehDbWLQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,75,4.0,"5905 S EASTERN AVE, STE 108",LAS VEGAS,NV,89119,36.0819201,-115.1195258,JAMBA JUICE,,,,,1
113,HPzl0nDSYw62g6I8sVyoyg,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,7,3.5,7014 E CAMELBACK RD,SCOTTSDALE,AZ,85251,33.5039577853,-111.9296271433,JAMBA JUICE,,,,,1
114,FtRaEotWmQ_7He2Zm5olNA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,10,2.5,6150 BAYFIELD PKWY,CONCORD,NC,28027,35.41699620000001,-80.6792219,JAMBA JUICE,,,,,1
115,picDofnpIoVEqGmQiRiyOg,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,26,2.5,3663 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,36.110835,-115.170897,JAMBA JUICE,,,,,1
116,tE6wppHftwWuO3WSCmCwwQ,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,11,3.5,"6485 N DECATUR BLVD, STE 190",LAS VEGAS,NV,89131,36.2774476,-115.20680520000002,JAMBA JUICE,,,,,1
117,HawVHYwR9JJDQPaZswjm-g,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,57,2.5,"3765 S GILBERT RD, STE 104",GILBERT,AZ,85296,33.28165695,-111.7889844993,JAMBA JUICE,,,,,1
118,Ar3xZEZJxs4YHjg7xmtDzg,"RESTAURANTS, JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,49,4.0,"1653 S DOBSON RD, STE 102",MESA,AZ,85202,33.3835876,-111.8745116,JAMBA JUICE,,,,,1
119,FsOpcduqEN7kR6EWgGwJng,"FOOD, JUICE BARS & SMOOTHIES, RESTAURANTS",JAMBA JUICE,18,4.0,401 STATE ST,MADISON,WI,53703,43.0746663,-89.39208740000002,JAMBA JUICE,,,,,1
120,rpqEs1JT1XGHJzRUYfXDMQ,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,30,3.0,"1829 W CRAIG RD, UNIT 3",NORTH LAS VEGAS,NV,89032,36.238882,-115.168686,JAMBA JUICE,,,,,1
121,yNM4OIqnvtqZzvRD8fSJ5A,"RESTAURANTS, FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,20,3.0,"1555 N GILBERT RD, STE B-106",GILBERT,AZ,85234,33.3783186,-111.78782959999998,JAMBA JUICE,,,,,1
122,qxDe7yciDZxImUZCKLkYIw,"RESTAURANTS, JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,45,3.5,"4811 N 16TH ST, STE 102",PHOENIX,AZ,85016,33.5076655,-112.047025,JAMBA JUICE,,,,,1
123,y-KWX8ea5MX1eIJke7GKUQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,96,3.5,6925 S RAINBOW BLVD,LAS VEGAS,NV,89119,36.062901,-115.242966,JAMBA JUICE,,,,,1
124,9Jli60umnBUfrWwZwSJYtw,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,10,4.0,100 N TRYON STFOUNDERS HALL,CHARLOTTE,NC,28255,35.2268391,-80.8423122,JAMBA JUICE,,,,,1
125,xxNMKcVFd2UjOUtkdqszYw,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,4,4.0,1015 FORBES AVE,PITTSBURGH,PA,15219,40.4378076,-79.9910732,JAMBA JUICE,,,,,1
126,bWfncbrhEYkR65mwtua4FQ,"RESTAURANTS, FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,29,3.5,"2095 N ALMA SCHOOL, STE 12",CHANDLER,AZ,85224,33.3372948,-111.8584422,JAMBA JUICE,,,,,1
127,NjMFvBWlGRlChwbO0x6Y2Q,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,22,4.0,13732 W BELL RD,SURPRISE,AZ,85374,33.6406899,-112.3544067,JAMBA JUICE,,,,,1
128,bOXdrGIcwIE_hJjejrSPdA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,15,3.5,7700 W ARROWHEAD TOWNE CENTER SPACE K212,GLENDALE,AZ,85308,33.6420995,-112.225533,JAMBA JUICE,,,,,1
129,_WrvsSqeeMhV1QbSj_QS9Q,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,48,3.5,"2546 EAST CRAIG RD, STE 135",LAS VEGAS,NV,89030,36.2402715191,-115.1156601499,JAMBA JUICE,,,,,1
130,k7WrLT80uGJyfIeXCSs8og,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,82,3.0,"MCCARRAN INT'L AIRPORT, TERMINAL 1 - C GATES, TERMINAL C",LAS VEGAS,NV,89119,36.0833234937,-115.1486748894,JAMBA JUICE,,,,,1
131,ObaUu9g-ZKprCl2XmYL5iQ,"JUICE BARS & SMOOTHIES, FOOD, RESTAURANTS",JAMBA JUICE,19,4.0,"1900 E UNIVERSITY DR, STE 22",MESA,AZ,85203,33.423975,-111.788854,JAMBA JUICE,,,,,1
132,LjdSbldWxY1frWK3J-ZMBQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,8,3.5,495 BLOOR STREET W,TORONTO,ON,M5S 1Y2,43.6657842,-79.4079743,JAMBA JUICE,,,,,1
133,-Exy3mLCqzh-MMIqeuJ4Tg,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,17,4.0,"2370 WEST HAPPY VALLEY RD, STE 1065",PHOENIX,AZ,85085,33.7145109,-112.1106108,JAMBA JUICE,,,,,1
134,xr8bnETyAee8YAB3pNoqnA,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,29,3.0,365 HUGHES CENTER DR,LAS VEGAS,NV,89169,36.115022,-115.1556356,JAMBA JUICE,,,,,1
135,RZk_PE-H9SygqwSQd88cWQ,"FRENCH, RESTAURANTS",LE GRAND COMPTOIR,45,3.5,1225 RUE DU SQUARE-PHILLIPS,MONTRÉAL,QC,H3B 3E9,45.5040124,-73.5682018,LE GRAND COMPTOIR,,,,,1
136,_41s-AF0rKU_T-7axdyGaA,"FAST FOOD, FOOD, RESTAURANTS, BURGERS, COFFEE & TEA",MCDONALD'S,7,2.5,1785 MT GALLANT RD,ROCK HILL,SC,29732,34.9759497,-81.004655,MCDONALD'S,,,,,1
137,-MmAW2x9vMGuhVcALU7QRw,"COFFEE & TEA, BURGERS, RESTAURANTS, FOOD, FAST FOOD",MCDONALD'S,6,2.0,3717 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,36.108719,-115.1721595,MCDONALD'S,,,,,1
138,8Aswo1-FW3_8PKVyM_oVQg,"RESTAURANTS, COFFEE & TEA, BURGERS, FOOD, FAST FOOD",MCDONALD'S,46,2.5,2217 N GREEN VALLEY,HENDERSON,NV,89014,36.053464391700004,-115.0830379,MCDONALD'S,,,,,1
139,b4dtR83mPAcvmM2a7mqpGw,"COFFEE & TEA, FOOD, RESTAURANTS, BURGERS, FAST FOOD",MCDONALD'S,28,1.5,146 W BASELINE RD,MESA,AZ,85210,33.3793352987,-111.8352761865,MCDONALD'S,,,,,1
140,eKmnbczwXMIF8KwV2xaQIQ,"BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,8,1.0,1807 EGLINTON AVENUE W,TORONTO,ON,M6E 2H7,43.6957436,-79.4496515,MCDONALD'S,,,,,1
141,Lv7T_OIAX112_Xio5cPbhQ,"RESTAURANTS, COFFEE & TEA, FAST FOOD, BURGERS, FOOD",MCDONALD'S,15,2.0,1807 W CRAIG RD,NORTH LAS VEGAS,NV,89031,36.2365819,-115.1679801,MCDONALD'S,,,,,1
142,VY7glXpgWYpGR03xJ03otw,"RESTAURANTS, SANDWICHES, FAST FOOD, BURGERS",MCDONALD'S,10,2.5,11550 24TH STREET SE,CALGARY,AB,T2Z 3K1,50.9511283732,-114.0023847809,MCDONALD'S,,,,,1
143,6dDrLNa3_fx9E4lfKHtuig,"RESTAURANTS, FOOD, COFFEE & TEA, FAST FOOD, BURGERS",MCDONALD'S,19,1.5,25700 DETROIT RD,WESTLAKE,OH,44145,41.4704912757,-81.9039197266,MCDONALD'S,,,,,1
144,8i04GQgUY3g8q2iw7mewIQ,"FAST FOOD, RESTAURANTS, FOOD, BURGERS, COFFEE & TEA",MCDONALD'S,5,1.5,306 S MARKET ST,MONTICELLO,IL,61856,40.0237941507,-88.5743495822,MCDONALD'S,,,,,1
145,O6d_ONOcdV0rHrZWvVO2Kw,"RESTAURANTS, FAST FOOD, BURGERS",MCDONALD'S,3,3.0,2005 BOULEVARD SAINT-MARTIN,LAVAL,QC,H7S 1N3,45.5656146038,-73.7334954562,MCDONALD'S,,,,,1
146,yLnpDARXjqc1Iaom-Pcf7g,"COFFEE & TEA, FAST FOOD, RESTAURANTS, FOOD, BURGERS",MCDONALD'S,5,2.0,4159 LEE RD,CLEVELAND,OH,44128,41.4465255555,-81.5642910451,MCDONALD'S,,,,,1
147,K5u1029QHG4JkURRx_z7JA,"FAST FOOD, RESTAURANTS, BURGERS",MCDONALD'S,12,3.0,552 YONGE STREET,TORONTO,ON,M4Y 1Y8,43.6644556,-79.3845895,MCDONALD'S,,,,,1
148,umlqVAh7P7BcNu--BFq5ow,"FAST FOOD, FOOD, RESTAURANTS, BURGERS",MCDONALD'S,20,2.5,8596 W CHEYENNE AVE,LAS VEGAS,NV,89129,36.219042345,-115.2813779954,MCDONALD'S,,,,,1
149,NtdC-iaMHp8z8tMFOl6VYQ,"RESTAURANTS, FAST FOOD, BURGERS",MCDONALD'S,6,2.5,1571 SANDHURST CIRCLE,SCARBOROUGH,ON,M1V 1V2,43.808365,-79.26744599999998,MCDONALD'S,,,,,1
150,UobSPAAzgt7HKmWoepi31A,"FAST FOOD, RESTAURANTS, COFFEE & TEA, BURGERS, FOOD",MCDONALD'S,18,2.0,30100 DETROIT RD,WESTLAKE,OH,44145,41.4637571887,-81.953622861,MCDONALD'S,,,,,1
151,_VG3IAIbXdends4ATxlEiA,"COFFEE & TEA, BURGERS, FAST FOOD, RESTAURANTS, FOOD",MCDONALD'S,11,1.0,2402 S PARK ST,MADISON,WI,53713,43.039533,-89.394677,MCDONALD'S,,,,,1
152,zLHOG9ty0OcXSQ6iy2BwwA,"RESTAURANTS, BURGERS, COFFEE & TEA, FAST FOOD, FOOD",MCDONALD'S,33,2.0,545 E MCDOWELL,PHOENIX,AZ,85007,33.4650899155,-112.0655664057,MCDONALD'S,,,,,1
153,fGbP45JCPckM0hA1O_l6Dw,"BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,6,2.5,20 EGLINTON AVE E (& YONGE),TORONTO,ON,M4P 1A9,43.7071054774,-79.39754434560001,MCDONALD'S,,,,,1
154,J4pSj2sjzF27rXGGgck3-g,"FAST FOOD, RESTAURANTS, BURGERS",MCDONALD'S,5,2.0,160 SANDALWOOD PARKWAY E,BRAMPTON,ON,L6Z 1Y5,43.7270426844,-79.7957566419,MCDONALD'S,,,,,1
155,ev4frBEgYDHiNZPcdYAIbA,"BURGERS, FOOD, FAST FOOD, COFFEE & TEA, RESTAURANTS",MCDONALD'S,4,1.0,250 SUMMIT PARK DR,PITTSBURGH,PA,15275,40.4469586,-80.1772622,MCDONALD'S,,,,,1
156,U_ihDw5JhfmSKBUUkpEQqw,"BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,5,2.5,3850 SHEPPARD AVENUE E,AGINCOURT,ON,M1T 3L4,43.784517,-79.291325,MCDONALD'S,,,,,1
157,cWvBi4yg8LV3MQtOk5V2Mg,"BURGERS, FAST FOOD, RESTAURANTS",MCDONALD'S,9,1.5,375 IROQUOIS SHORE ROAD,OAKVILLE,ON,L6H 1M3,43.4664476687,-79.6843903815,MCDONALD'S,,,,,1
158,QzpdN_I4B_A6b5PzPIUchA,"BURGERS, FAST FOOD, FOOD, COFFEE & TEA, RESTAURANTS",MCDONALD'S,16,2.5,500 LEAVITT RD,AMHERST,OH,44001,41.411874956999995,-82.2101153433,MCDONALD'S,,,,,1
159,Qwo5XmriFv2KAcNUwxl6_A,"FAST FOOD, COFFEE & TEA, RESTAURANTS, BURGERS, FOOD",MCDONALD'S,3,3.0,1865 NEW TEXAS RD,PLUM,PA,15239,40.4506149597,-79.7142058611,MCDONALD'S,,,,,1
160,lG4NNpcPWYSmLKEfBagnTw,"RESTAURANTS, COFFEE & TEA, BURGERS, FOOD, FAST FOOD",MCDONALD'S,15,2.0,2051 W BROADWAY,MONONA,WI,53713,43.046541931499995,-89.34903591870001,MCDONALD'S,,,,,1
161,i0EtEzlEkOho6YcLG29bvw,"RESTAURANTS, FAST FOOD, COFFEE & TEA, BURGERS, FOOD",MCDONALD'S,24,1.5,2050 E CHARLESTON BLVD,LAS VEGAS,NV,89104,36.1584655947,-115.1193341694,MCDONALD'S,,,,,1
162,MMsTJSbdACxBAfaQdLQCVw,"RESTAURANTS, BURGERS, FAST FOOD, SANDWICHES",MCDONALD'S,8,2.0,195 NORTH QUEEN STREET,ETOBICOKE,ON,M9C 4Y1,43.615712,-79.5560854,MCDONALD'S,,,,,1
163,vEX-H92z50_krgEUQzrYfQ,"FOOD, FAST FOOD, AMERICAN (NEW), COFFEE & TEA, BURGERS, RESTAURANTS",MCDONALD'S,19,2.0,3400 E SKY HARBOR BLVD,PHOENIX,AZ,85034,33.437183000000005,-111.994283,MCDONALD'S,,,,,1
164,oAfRZSJTQkjDM-5_XgUZ5w,"BURGERS, RESTAURANTS, BREAKFAST & BRUNCH, FAST FOOD",MCDONALD'S,3,1.5,1800 SHEPPARD AVENUE E,NORTH YORK,ON,M2J 1V4,43.7759958,-79.3432486,MCDONALD'S,,,,,1
165,pRfL5hxA10iFCYEvEV8AQw,"FAST FOOD, BURGERS, RESTAURANTS",MCDONALD'S,3,2.5,1829 LAKESHORE BOULEVARD W,CLARKSON,ON,L5J 1J6,43.5162461,-79.62575890000002,MCDONALD'S,,,,,1
166,Bv5RS9NFbTsk9D7fvYx4Hw,"COFFEE & TEA, RESTAURANTS, FOOD, FAST FOOD, BURGERS",MCDONALD'S,23,2.5,2880 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,36.1355201,-115.1631794,MCDONALD'S,,,,,1
167,Z5CB1ohc5cWdPnWFCBCOHA,"BURGERS, COFFEE & TEA, FAST FOOD, RESTAURANTS, FOOD",MCDONALD'S,24,2.5,750 W CAMELBACK RD,PHOENIX,AZ,85013,33.5098016,-112.0847994089,MCDONALD'S,,,,,1
168,i-6eBvkPRtVh7cbNDS4Agw,"FAST FOOD, RESTAURANTS, BURGERS",MCDONALD'S,13,2.0,2 INGRAM DRIVE,NORTH YORK,ON,M6M 2L6,43.69985120000001,-79.47552990000001,MCDONALD'S,,,,,1
169,rECgTdKelvefty5JIXHDbg,"FAST FOOD, COFFEE & TEA, BURGERS, RESTAURANTS, FOOD",MCDONALD'S,64,1.5,8635 W SPRING MOUNTAIN,LAS VEGAS,NV,89117,36.125508,-115.279753,MCDONALD'S,,,,,1
170,1u7fJVL82JEznv76noobVQ,"RESTAURANTS, FAST FOOD, BURGERS",MCDONALD'S,5,1.5,4350 N NELLIS BLVD,LAS VEGAS,NV,89115,36.238861116799995,-115.05988815719999,MCDONALD'S,,,,,1
171,DysXlYb_WVlksoip8atIvQ,"BURGERS, FOOD, COFFEE & TEA, RESTAURANTS, FAST FOOD",MCDONALD'S,17,1.5,906 BLOOMINGTON RD,CHAMPAIGN,IL,61821,40.1335154552,-88.2595691326,MCDONALD'S,,,,,1
172,2HMVulYmq8fhlD3N3xWeQA,"FAST FOOD, COFFEE & TEA, RESTAURANTS, BURGERS, FOOD",MCDONALD'S,23,2.0,3490 HIGHWAY 21,FORT MILL,SC,29715,35.088719374600004,-80.9314437909,MCDONALD'S,,,,,1
173,wY89ma0V0g8U0G51_i_LZA,"BURGERS, RESTAURANTS, FAST FOOD, FOOD, COFFEE & TEA",MCDONALD'S,28,3.0,1516 N HAYDEN RD,SCOTTSDALE,AZ,85257,33.4649497777,-111.909426529,MCDONALD'S,,,,,1
174,1KJbl_MEwqRN7ztFJ3kNwA,"BURGERS, RESTAURANTS, SANDWICHES, FAST FOOD",MCDONALD'S,5,3.0,8235 BOWRIDGE CRESCENT NW,CALGARY,AB,T3B 3R6,51.083955,-114.2074898,MCDONALD'S,,,,,1
175,tgiQx58FRyy6w-pEjoxjSA,"COFFEE & TEA, BURGERS, FOOD, RESTAURANTS, FAST FOOD",MCDONALD'S,65,1.5,13870 W MCDOWELL RD,GOODYEAR,AZ,85338,33.4651357854,-112.35750876370001,MCDONALD'S,,,,,1
176,rYRx_E8ioNTR4WJKHJVkfg,"FOOD, COFFEE & TEA, RESTAURANTS, FAST FOOD, BURGERS",MCDONALD'S,25,2.0,2130 W SOUTHERN AVE,MESA,AZ,85202,33.393416928899995,-111.8779145926,MCDONALD'S,,,,,1
177,5leoFV0AZZgCDbCs0G5yfQ,"FAST FOOD, BURGERS, COFFEE & TEA, FOOD, RESTAURANTS",MCDONALD'S,19,1.0,5750 W THOMAS,PHOENIX,AZ,85031,33.480838899999995,-112.1843084,MCDONALD'S,,,,,1
178,fK5pISvzFanBY_W9D3C3rg,"FOOD, RESTAURANTS, BURGERS, COFFEE & TEA, FAST FOOD",MCDONALD'S,17,1.5,5050 W INDIAN SCHOOL RD,PHOENIX,AZ,85031,33.495373769400004,-112.16713475610001,MCDONALD'S,,,,,1
179,1wEexq5NrFK_YQgl6GG6ng,"FAST FOOD, BURGERS, FOOD, RESTAURANTS, COFFEE & TEA",MCDONALD'S,15,1.5,6301 ALBEMARLE RD,CHARLOTTE,NC,28212,35.20337960000001,-80.73804990000002,MCDONALD'S,,,,,1
180,l41wGszBMiKliQ8F6syUKw,"FAST FOOD, RESTAURANTS, COFFEE & TEA, FOOD, BURGERS",MCDONALD'S,5,3.0,200 WALMART PLZ,GIBSONIA,PA,15044,40.6214804939,-79.9441087246,MCDONALD'S,,,,,1
181,kB1S2GJUjE2k3XN1WQS9tQ,"RESTAURANTS, FOOD, FAST FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,34,1.5,1501 W LAKE MEAD,LAS VEGAS,NV,89106,36.1952622,-115.1611478,MCDONALD'S,,,,,1
182,5CjdVHY504ccwZ2n3uyPOA,"FOOD, BURGERS, RESTAURANTS, COFFEE & TEA, FAST FOOD",MCDONALD'S,3,1.5,549 CLAIRTON BLVD,PITTSBURGH,PA,15236,40.3317427775,-79.9454031093,MCDONALD'S,,,,,1
183,LBwFjTUlDeikknOoQTXxhg,"BURGERS, RESTAURANTS, FAST FOOD, COFFEE & TEA, FOOD",MCDONALD'S,74,1.5,2340 S RAINBOW,LAS VEGAS,NV,89102,36.1456962003,-115.2426077333,MCDONALD'S,,,,,1
184,xlJqe1gSZz9C2-87mRA8TA,"FAST FOOD, FOOD, RESTAURANTS, COFFEE & TEA, BURGERS",MCDONALD'S,6,2.0,3625 S RAINBOW BLVD,LAS VEGAS,NV,89103,36.1227285,-115.2462555,MCDONALD'S,,,,,1
185,NBxRduFCGvZnydOsbkqmiQ,"FOOD, RESTAURANTS, FAST FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,23,2.0,1620 SARDIS RD,CHARLOTTE,NC,28270,35.1386008,-80.7380885,MCDONALD'S,,,,,1
186,W6zJtBokhnJvpHlZbROBBQ,"RESTAURANTS, BURGERS, BREAKFAST & BRUNCH, FAST FOOD",MCDONALD'S,14,3.0,"URBAN EATERY 260 YONGE STREET, UNIT J-002",TORONTO,ON,M5B 2L9,43.6544382,-79.38069940000003,MCDONALD'S,,,,,1
187,IZDGxg1vdlK0-TFQ018-Sg,"BURGERS, FOOD, FAST FOOD, RESTAURANTS, COFFEE & TEA",MCDONALD'S,18,3.0,2667 W CAMELBACK,PHOENIX,AZ,85017,33.5091995568,-112.11670444229999,MCDONALD'S,,,,,1
188,5uvX6yqie9DpHR7UAiQZtw,"RESTAURANTS, FAST FOOD, BURGERS, FOOD, COFFEE & TEA",MCDONALD'S,46,2.5,7150 W CRAIG RD,LAS VEGAS,NV,89129,36.2410283003,-115.2502647042,MCDONALD'S,,,,,1
189,WFT5DHjlGXX5skcpM9NVlg,"FOOD, RESTAURANTS, FAST FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,26,2.5,6710 W PEORIA AVE,PEORIA,AZ,85345,33.583712799999994,-112.20336299999998,MCDONALD'S,,,,,1
190,C_mFoDIKeoquldTHFJWTjw,"FAST FOOD, RESTAURANTS",MCDONALD'S,9,3.0,192 BLOOR STREET W,TORONTO,ON,M5S 1T8,43.6686319,-79.3950936,MCDONALD'S,,,,,1
191,P6zYuNINXKKm5AZ8P5exmQ,"RESTAURANTS, FOOD, FAST FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,32,2.0,1090 E PECOS RD,CHANDLER,AZ,85225,33.292259,-111.8218085,MCDONALD'S,,,,,1
192,4s_kb5VXnx96fEJLZ_AkIQ,"FOOD, COFFEE & TEA, BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,28,3.5,4135 S GRAND CANYON DR,LAS VEGAS,NV,89147,36.1147044,-115.3082285,MCDONALD'S,,,,,1
193,0imWty0eKpz8YpuZAKF83Q,"COFFEE & TEA, FOOD, BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,87,2.5,10020 S EASTERN,HENDERSON,NV,89052,36.0067065,-115.1129241,MCDONALD'S,,,,,1
194,OH3_Jvh0EvaKV3hfUQLgvg,"FAST FOOD, BURGERS, RESTAURANTS",MCDONALD'S,8,3.0,430 AVENUE 28E,LACHINE,QC,H8S 3Z4,45.4364018,-73.6879766,MCDONALD'S,,,,,1
195,K-WRtYhsiFAYC-ryoyP8wA,"COFFEE & TEA, HOT DOGS, FAST FOOD, BURGERS, RESTAURANTS, FOOD",MCDONALD'S,10,2.5,1500 E FRANKLIN BLVD,GASTONIA,NC,28052,35.262766,-81.153491,MCDONALD'S,,,,,1
196,axlEGhs-ZaTxLx-HsyJSeA,"COFFEE & TEA, RESTAURANTS, BURGERS, FAST FOOD, FOOD",MCDONALD'S,33,2.0,15525 W GREENWAY RD,SURPRISE,AZ,85379,33.6236748,-112.3944462,MCDONALD'S,,,,,1
197,6h5UmbIV4HPFj5bklXj75w,"RESTAURANTS, FOOD, COFFEE & TEA, FAST FOOD, BURGERS",MCDONALD'S,7,3.5,1540 E 55TH ST,CLEVELAND,OH,44103,41.516768,-81.6524896,MCDONALD'S,,,,,1
198,9fZRhl7d4BOtV-gj7CybuA,"BURGERS, FAST FOOD, RESTAURANTS",MCDONALD'S,7,1.0,1735 KIPLING AVE,ETOBICOKE,ON,M9R 2Y8,43.6934112,-79.557073,MCDONALD'S,,,,,1
199,-Ewxv_Wc1uQzJQQBeQJWyA,"HOT DOGS, BURGERS, RESTAURANTS, FAST FOOD",MCDONALD'S,10,1.5,RACEWAY PLZ,CARNEGIE,PA,15106,40.386818100000006,-80.0937399,MCDONALD'S,,,,,1
200,XtyVW7s4Q_hwluJ-wdv79g,"RESTAURANTS, FAST FOOD, FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,27,2.0,1255 E CHANDLER,PHOENIX,AZ,85048,33.3057948,-112.0561566,MCDONALD'S,,,,,1
201,DNKb7_EJPGBULaUwL0mq8g,"FOOD, BURGERS, RESTAURANTS, COFFEE & TEA, FAST FOOD",MCDONALD'S,11,2.5,2925 FREEPORT RD,PITTSBURGH,PA,15238,40.5391735896,-79.8301523924,MCDONALD'S,,,,,1
202,v2AAGuPuH2QGGwosWZw_qA,"FAST FOOD, RESTAURANTS, FOOD, COFFEE & TEA, BURGERS",MCDONALD'S,3,2.0,3709 KINSMAN BLVD,MADISON,WI,53704,43.125315352,-89.3244300076,MCDONALD'S,,,,,1
203,FAdJLp0gxVQHEKc7-6Wqag,"FOOD, BURGERS, RESTAURANTS, COFFEE & TEA, FAST FOOD",MCDONALD'S,4,2.0,9600 ISLINGTON AVENUE,VAUGHAN,ON,L4L 1A7,43.8244329,-79.6095559,MCDONALD'S,,,,,1
